"business" "fullname" "sampwsw" "scorewsw" "sampwosw" "scorewosw" "totalsamples" "totalreviewscore" "pvalues" "qvalues" "city" "state" "lat" "long"
"2574" "K2_Hmmo5crTYWiT_1sWnfQ" "Chipotle Mexican Grill" 30 2.46705083638426 27 3.03992732894243 57 2.73841338549076 0.0557890559686505 0.409613740302654 "Phoenix" "AZ" 33.4797935486 -111.985984802
"2575" "k2JlEtJIvZN-2bwt5BGJHQ" "Ben & Jack's Steakhouse" 38 2.58346189796209 10 1.8011195483512 48 2.42047390845982 0.175944388808448 0.589504079807853 "Scottsdale" "AZ" 33.4960296 -111.9218481
"2576" "K2VQpb53hzGwSI5wfepEAw" "So-Cal Fish Taco Company" 66 2.9217529444033 47 2.8034664757262 113 2.87255414769689 0.615282429985474 0.788771524240489 "Gilbert" "AZ" 33.3538575 -111.789627
"2577" "k2VWmgtAOT1kMHUWrYhrAw" "Gluten Free Creations Bakery" 14 3.45528955939486 13 3.66297714217098 27 3.55528728443521 0.667171805539129 0.804032286684866 "Phoenix" "AZ" 33.4808928 -112.0177308
"2578" "k2zE7IsSi2lVpnrjqZXAdw" "P F Chang's China Bistro" 83 2.70856229011995 28 2.48053766445098 111 2.65104256472597 0.353301007818064 0.705069918871711 "Las Vegas" "NV" 36.1594239 -115.2919547
"2579" "K45lBLY0uTnPduIOw7U_BQ" "Macayo's Mexican Kitchen" 21 1.80513353290236 19 1.81607542955414 40 1.81033093381195 0.978728528906548 0.852791586049599 "Goodyear" "AZ" 33.462899 -112.359477
"2580" "K4DHwck_2ds1wURnmZdFiA" "Thai Basil" 27 2.591665768494 17 2.10312035088233 44 2.40290958441676 0.28199072686092 0.675792218364825 "Phoenix" "AZ" 33.3048019409 -111.992126465
"2581" "K4vvFvG89phjiFHhV8grsw" "Slidin' Thru HQ" 32 3.47031407161152 47 3.58593658749073 79 3.5391021506789 0.608002136142342 0.786688142819844 "Las Vegas" "NV" 36.068048 -115.141921
"2582" "_K5cfCM7-zQZ1hXdbsc2fQ" "Tom Yum Authentic Thai" 37 3.16783100721684 20 3.05352322528097 57 3.12772301355513 0.691956381877985 0.808581130425768 "Surprise" "AZ" 33.641494751 -112.355964661
"2583" "K5kU2IN6mXvMo-Cx0oQFZg" "Calico Jack's" 64 0.822059212242978 23 1.20659690763563 87 0.923718602978966 0.261428041265079 0.657685028040706 "Glendale" "AZ" 33.533158 -112.260384
"2584" "k5VizHcjHhEpC7Qv4o2m5A" "Geisha Steakhouse" 33 3.49168340422986 16 3.5277206225413 49 3.5034506591887 0.887499887366469 0.837954276138987 "Las Vegas" "NV" 36.1296013 -115.0927902
"2585" "k6PuJ964NF2NEoXoOg0ijA" "Caps Sports Grill" 22 2.37329004537375 11 3.42075014857625 33 2.72244341310791 0.0242416037969862 0.324198134742255 "Phoenix" "AZ" 33.6764701 -112.0966829
"2586" "k6Si433-EJrY4J7SZxsnjA" "Grazie Pizzeria & Wine Bar" 106 2.73511909030558 81 3.23306789520608 187 2.95080814483467 0.00276012454639332 0.122584004177728 "Scottsdale" "AZ" 33.4931627 -111.9310456
"2587" "k6VudAy2OTZgy66ZfUNz6w" "Cravin' Cajun" 74 2.91380187590848 34 2.73288269839812 108 2.85684583854411 0.493619586630519 0.753591310105815 "Las Vegas" "NV" 36.1280756 -115.2245664
"2588" "k76odRRsXPErPzB0gjn-3g" "BoomBozz Taphouse" 55 3.05820937400523 26 3.12250197237284 81 3.07884650434545 0.817006784188454 0.83198863343388 "Gilbert" "AZ" 33.331044 -111.791284
"2589" "K7B9-RFdQ2nMNws7Ph05Zg" "Teharu Sushi" 42 3.07796699540729 39 3.14405242377726 81 3.1097859053632 0.763969570569609 0.8232385629149 "Scottsdale" "AZ" 33.630013 -111.887621
"2590" "k7nMFY6F1mAkmuXTHSPZoQ" "Avanti Italian Restaurant" 11 2.31816687668665 10 1.89430359961981 21 2.11632722094054 0.407990016657995 0.728112318254749 "Verona" "WI" 42.989703 -89.5330199
"2591" "k83LpHfy9j05POm4rxBVSA" "China Way Restaurant" 11 3.19100788380163 27 2.82599789170643 38 2.93165867889188 0.444457931499687 0.740367304829033 "Chandler" "AZ" 33.35096 -111.858667
"2592" "K845ZDttFfx99zQ-0aE2tA" "Cadillac Ranch" 134 1.44224959735994 42 2.03850919539057 176 1.58453881961725 0.0055906431425085 0.17932372134013 "Tempe" "AZ" 33.433210772 -111.903336677
"2593" "k8bSp5BfCNCKqTXcKALXtw" "Stripburger" 234 2.92037240897343 182 2.96351049075649 416 2.93924531975352 0.675972779449833 0.804911053677885 "Las Vegas" "NV" 36.1275873964 -115.168215141
"2594" "K8dQr_82-DMpDudEv8PDmw" "Egg Works" 224 3.34845537609409 66 3.12453478868393 290 3.29749413895936 0.142573699518418 0.557094042855488 "Las Vegas" "NV" 36.072421 -115.11687
"2595" "K8H3xHHqQU4ptS-KMU1Rpg" "Chaser's Bar and Grille" 14 2.24359096897871 10 2.71129405262394 24 2.43846725383089 0.341039093751883 0.700532492455209 "Madison" "WI" 43.0742591 -89.3922722
"2596" "k8JnZBspVOI8kLcQek-Chw" "Mamma Mia Brick Oven Pizza & Pasta" 52 2.96255163303635 125 3.18172671715667 177 3.11733629696313 0.269196635884907 0.664560163120772 "Phoenix" "AZ" 33.4951157 -111.9967663
"2597" "K8pM6qQdYu5h6buRE1-_sw" "Lo-Lo's Chicken & Waffles" 379 3.3381227212092 281 3.38258513958499 660 3.3570529326692 0.591149125926437 0.781918124575032 "Phoenix" "AZ" 33.4357027 -112.0737893
"2598" "K9Bv1h5BQPXZFl2Q0FnXrw" "Red Lobster" 54 2.42101735586695 16 2.44702832547777 70 2.42696272034943 0.937726870516365 0.843807847222392 "Las Vegas" "NV" 36.1716799 -115.2065845
"2599" "K9hZAkRFuyfmLwceX8K4wg" "Chipotle Mexican Grill" 22 2.22686863556158 45 2.70106465843799 67 2.5453585016726 0.227021936202861 0.630809263604474 "Las Vegas" "NV" 36.0636370867 -115.25199075
"2600" "kA_88hART1Fx-zc_njLBHg" "Redendo's Pizzeria Ristorante" 27 2.92630400007954 32 3.29586147429749 59 3.12674195219775 0.213212668100075 0.622410139148151 "Scottsdale" "AZ" 33.6202185 -111.8742551
"2601" "kaeF6dd_f_Hd7raszKWAWg" "Siam Orchid" 19 3.3287004333014 23 3.03284134710023 42 3.16668236228647 0.420969046777809 0.734619134047915 "Gilbert" "AZ" 33.3644907 -111.7876346
"2602" "kaIue7GRCmkPzDeHDBTttQ" "Phoenix Blue Fin" 86 3.31733046249756 49 3.45547097462554 135 3.36747035208476 0.396652670454821 0.726223045005004 "Phoenix" "AZ" 33.4640982988 -112.073569
"2603" "kaKcAIlXn9l89pT2evMr4Q" "Brugos Pizza" 35 2.35542596423135 13 2.76279731139539 48 2.46575570408828 0.397685449563913 0.726223045005004 "Scottsdale" "AZ" 33.798073 -111.926458
"2604" "kALWQ76kSTrt_WhdjLAs3g" "Buffet at Asia" 42 1.74269723508457 35 1.71512301641084 77 1.73016349932378 0.92705925377206 0.843248454601849 "Las Vegas" "NV" 36.115194 -115.118622
"2605" "k_aOcqWOHWprjs7ykdzlAQ" "Jose Roux" 38 2.23884374924095 23 2.10485176761227 61 2.18832218239735 0.682864933678076 0.806521859680348 "Phoenix" "AZ" 33.434664609 -111.994210482
"2606" "kAXwEMkpcKMObw45QJGqnw" "Toby Keith's I Love This Bar & Grill" 179 2.26084439298671 101 2.31184044822312 280 2.27923939862556 0.766324377325675 0.8232385629149 "Las Vegas" "NV" 36.1189978367 -115.170383135
"2607" "kb9tYt5ROG7UCErX0zhskg" "Fuzzy's Taco Shop" 15 2.37034355983467 34 2.69708885759599 49 2.59706478685273 0.399675115419055 0.726223045005004 "Madison" "WI" 43.0751082 -89.4476881
"2608" "KBG28p3lGX17hOPoHhq5PQ" "Yasu Sushi Bistro" 152 3.1572882119671 77 3.66284227604698 229 3.32727800643938 0.000350394094179081 0.0437414843777555 "Phoenix" "AZ" 33.5997402 -111.9872611
"2609" "kbjwpfsKEvsEOVUsxSbbSA" "Lin's Grand Buffet" 23 2.45561268789071 22 1.48840064855745 45 1.98275346866112 0.0337428059209623 0.351816279088986 "Phoenix" "AZ" 33.4658042 -112.219095
"2610" "KBKDl08flVw1AqvM5ucVpA" "Fuego Tacos" 113 2.76152237114747 54 2.82760766761552 167 2.7828912694066 0.744571372828424 0.821109474950866 "Phoenix" "AZ" 33.5085330166 -112.029066725
"2611" "KBsLagkr8NN8SCozXI9zvQ" "Bradbury's" 44 3.46984167200879 89 3.44460272220027 133 3.45295244995647 0.849569469540183 0.83338933906606 "Madison" "WI" 43.0774394 -89.383798
"2612" "kBsvcoIvoK_M2BIs89xKZg" "Liu's Kitchen" 20 3.35428056286359 16 2.24814785704543 36 2.86266602694441 0.0349490555753918 0.35615194568174 "Las Vegas" "NV" 36.0552438 -115.2258702
"2613" "KBtkZjuHbmAyxnDzSd5xgw" "Crazy Pita Rotisserie & Grill" 50 3.15172211338591 64 3.12107446849946 114 3.13451641801106 0.86474527944266 0.835884801064327 "Henderson" "NV" 36.0213130793 -115.0849843
"2614" "KBwLo6vgQaW1Iu-t92DHmg" "Big Sur Oyster Bar" 56 2.72559270940227 50 3.09951927356527 106 2.90197316419613 0.0919890544104116 0.477078404419592 "Las Vegas" "NV" 36.0113116 -115.1747074
"2615" "kbzdkRp8m6kQDeNbkHwY1Q" "Chef Chiang" 18 3.02484178157481 14 2.7241403731759 32 2.89328491540029 0.464972983234264 0.746243972254702 "Chandler" "AZ" 33.304861 -111.927065
"2616" "kC_cOPG3SvfWkcaQkHJW2w" "Red Robin Gourmet Burgers" 63 2.4754117440502 24 2.3683322443371 87 2.44587257171555 0.728375317273807 0.815606539287541 "Las Vegas" "NV" 36.271407 -115.2665755
"2617" "kCjR5nLyphuNKnDqRjurXQ" "New China Super Buffet" 18 2.05923244872356 19 2.01272032237057 37 2.03534784329905 0.923957720991687 0.843248454601849 "Phoenix" "AZ" 33.639663 -112.081364
"2618" "KcSJUq1kwO8awZRMS6Q49g" "Pink's Hot Dogs" 174 2.21017604852043 460 2.10843296348551 634 2.13635614455188 0.312764281594882 0.692884442982497 "Las Vegas" "NV" 36.1095156601 -115.173540498
"2619" "KcWUgvyl64Vp0PfwQRZQkw" "DB Brasserie" 27 3.55727513449792 13 3.10192245511123 40 3.40928551369725 0.332847115569966 0.697226260652192 "Las Vegas" "NV" 36.1224648762 -115.170204629
"2620" "kcX2_M5YoM6-SqVKMzPceA" "Ronnie's Cafe" 73 3.04328353860463 24 3.27940128113807 97 3.10170442335517 0.25023815136134 0.646462425217827 "Glendale" "AZ" 33.595586 -112.152212
"2621" "k-D2NUfaUbuQzPaMXniXcA" "The Pub at Monte Carlo" 198 2.16867225606036 156 2.42760654145182 354 2.28277889030066 0.0365061939409179 0.361015282056462 "Las Vegas" "NV" 36.1044875 -115.1767584
"2622" "KDfmJTIG-z6W6cl4YC-WDA" "Hot Wok Mr Cook" 12 2.96227090510326 30 2.44493470681265 42 2.59274504918139 0.24499329903534 0.642224345894201 "Tempe" "AZ" 33.333612 -111.946871
"2623" "KdJJFvYI9w5xF0EVYPbXMA" "Broadway Pizzeria" 47 3.3218672035106 62 3.27668965602437 109 3.2961698829221 0.83271377096014 0.832155080491656 "Las Vegas" "NV" 36.161111 -115.1730333
"2624" "KDQqjVfqmLDwddpt3yKVNQ" "The Heights Sports Grill" 13 2.94270662917671 15 2.62904182829199 28 2.77467191441704 0.526850928683307 0.766064232123583 "Peoria" "AZ" 33.6729434 -112.2377799
"2625" "ke0BMVeaQf3lvwSzm-fPyA" "Cheba Hut" 31 3.2210798182551 23 3.6891526338753 54 3.42044416564889 0.0570489274941289 0.411081486194219 "Glendale" "AZ" 33.5669839 -112.1872115
"2626" "ke3RFq3mHEAoJE_kkRNhiQ" "Lucille's Smokehouse Bar-B-Que" 185 2.52953753248599 81 2.60034879666001 266 2.55110036105026 0.656733725718929 0.800134845296292 "Tempe" "AZ" 33.4333706729 -111.905971667
"2627" "ke4Z0EyWNoapfLnXEvheVw" "Taco Y Taco" 84 2.90123400809175 87 3.30880066926329 171 3.10859248482815 0.0184603866440655 0.295843463541568 "Henderson" "NV" 36.017521053 -115.11792887
"2628" "KEAcdirCmRgS7tYZrOpm7w" "Nathan's Famous" 10 2.00760620235948 40 2.46749260172209 50 2.37551532184957 0.251944405438804 0.64688904702949 "Las Vegas" "NV" 36.121239 -115.171338
"2629" "kEICEqqG_01RgaNgvXc6Fw" "Yan's" 18 2.16478251578509 18 2.16803864098713 36 2.16641057838611 0.994320859490173 0.854957168202832 "Goodyear" "AZ" 33.4569474 -112.3933791
"2630" "kePxkm183BDiOiDcsjgAhg" "Novecento Pizzeria" 69 2.93514292296318 103 3.18349100377996 172 3.08386299461509 0.192386453337465 0.604499042084814 "Las Vegas" "NV" 36.2647917966 -115.257840939
"2631" "keqILBs4H-gYTwxpJ07kNw" "Pyaar India Restaurant" 11 2.76813246242292 10 1.56871914959914 21 2.19698326584017 0.0557463036841961 0.409613740302654 "Las Vegas" "NV" 36.1445054 -115.2991358
"2632" "keV-NU5jaemf9L_7HDX-OA" "Bahama Breeze" 148 2.7801796076619 101 3.01357189880613 249 2.87484876993325 0.105416412936411 0.494028363516398 "Las Vegas" "NV" 36.1151230695 -115.154719581
"2633" "kEyCMHBnohaWc81omLDfYg" "Casella's Italian Delicatessen" 44 3.84306434842032 55 3.7603675994718 99 3.79712171011559 0.598574407227142 0.785562332445093 "Scottsdale" "AZ" 33.5227721 -111.9001502
"2634" "kFmud3f8H8GSO8eeHDNfrA" "Table 34" 62 3.35065909508461 23 3.03709325034314 85 3.2658118665075 0.280947654472538 0.675792218364825 "Las Vegas" "NV" 36.0574506 -115.1494487
"2635" "kfscAJnLVf6J2uEte7g-5A" "Yoli's Cafe" 146 3.17604342798253 53 3.36884712374783 199 3.22739315600043 0.238010717597967 0.636815353787766 "Chandler" "AZ" 33.299873 -111.842586
"2636" "kFVapB4z_5VoOnYazF_ERA" "Oregano's Pizza Bistro" 178 3.07005917780709 89 3.10875236232378 267 3.08295690597932 0.795113096346326 0.826704857490884 "Scottsdale" "AZ" 33.4832228 -111.9263676
"2637" "kfveMaYeaqGVNHPitT4O9w" "Pita House" 53 2.15610615708947 29 2.32389042218293 82 2.21544449474447 0.57696369860486 0.778198951350714 "Scottsdale" "AZ" 33.494262 -111.9256488
"2638" "kFy_0I24X8jTVLOdJm2NnQ" "Robertos Taco Shop" 15 2.44598837831678 23 2.34676669870641 38 2.38593315118419 0.817659817639735 0.83198863343388 "Las Vegas" "NV" 36.0559730828 -115.281217254
"2639" "KFyB0ueHjAfN4oadjKsTEw" "Metro Pizza" 72 2.91555539581263 68 3.14242965490092 140 3.02575146451266 0.231577305794091 0.633592630407822 "Las Vegas" "NV" 36.1180786 -115.2093648
"2640" "KgbCo7ZDFc5bY7w09PReGQ" "Cafe At Desert Ridge" 19 2.94733377258371 14 3.25829061924732 33 3.07925485904706 0.42434603356673 0.735982832544681 "Phoenix" "AZ" 33.6747352101 -111.980063436
"2641" "kGEW4XXJQ2FS94gZv_N7VA" "Thai'd Up" 39 2.6655437893621 18 2.48181686182275 57 2.60752475961284 0.605128245584384 0.786240655254364 "Phoenix" "AZ" 33.4495708 -112.0739774
"2642" "kgPjOtSeMd3CMdbnEmHbeQ" "Majerle's Sports Grill" 41 2.50041361592821 20 2.44805730435328 61 2.48324761213315 0.868861657414285 0.836602922175343 "Scottsdale" "AZ" 33.5014294 -111.9220422
"2643" "kgt13cwkP03NS8FJKgdLMw" "Ramen Sora" 222 3.32261420931888 196 3.32174273611336 418 3.32220557594978 0.992422385808601 0.854957168202832 "Las Vegas" "NV" 36.1265262 -115.2017756
"2644" "KgTb63IZHFn_rhLG-cpm_A" "Renegade Tap & Kitchen" 73 2.94046037987428 31 2.786865233655 104 2.89467721128969 0.541883829681004 0.76870597811775 "Scottsdale" "AZ" 33.5814339 -111.8795353
"2645" "KGX7O-_WqOIy9o7u9NOa9A" "Sonora Mesquite Grill" 68 3.70208121564289 86 3.65093308141838 154 3.67351797185518 0.682495692785515 0.806521859680348 "Phoenix" "AZ" 33.480203 -111.9825532
"2646" "Kh7cW1rcbxzsgTzAfqEcGw" "The Bagel Man" 44 3.65126322269156 56 3.69090150791469 100 3.67346066241651 0.834651276953184 0.832368026795409 "Phoenix" "AZ" 33.3488832 -111.9763846
"2647" "KH8BMOHWAwBXCngmHxOXOQ" "Greek Patio" 10 2.44830426420658 17 2.18257181768108 27 2.28099124232015 0.471268999820192 0.746825713354748 "Phoenix" "AZ" 33.6836515 -112.0989577
"2648" "k-hE27MVMEBWdMsto1DeUA" "Koji Restaurant" 34 2.51233804820365 18 2.59973293473138 52 2.54259012430941 0.790895449042855 0.826704857490884 "Las Vegas" "NV" 36.1022995155 -115.202450641
"2649" "KHoBFKiWf0pJntUzDQPkgw" "Scottsdale Silverado Golf Club" 11 1.62145659963182 15 2.37018989194764 26 2.05341811442941 0.248605393293005 0.644536033001151 "Scottsdale" "AZ" 33.5383016022 -111.917042536
"2650" "KHOHjA8HOcTlFBCtMQFv8A" "Harmony Bar & Grill" 17 2.45137425184001 19 2.96676083505218 36 2.72338383742421 0.258372741264424 0.65535287723532 "Madison" "WI" 43.0931332 -89.3493112
"2651" "KHsTmXPujzm6-VrnyhT0dw" "Rincon Criollo" 29 2.84705871142059 35 2.8925631632786 64 2.87194395853044 0.880325887226066 0.837931922581815 "Las Vegas" "NV" 36.157345 -115.1483131
"2652" "khUAi7h8c57uHdliKrv5FA" "Babylon Gyros & Shish Kabobs" 27 3.15216040508109 44 3.17577155438109 71 3.16679266661912 0.926073175094697 0.843248454601849 "Glendale" "AZ" 33.5690224 -112.1845146
"2653" "KHv95Q_JteB-LMQF4F1Nug" "Viva Mexico" 23 3.04745819057666 18 3.08958038940766 41 3.06595086323417 0.88444447821738 0.837931922581815 "Edinburgh" "EDH" 55.9506769 -3.1895404
"2654" "k-I2IJrEFAikJMqfzXUl8g" "Pinnacle Grille" 31 2.68463149941079 13 3.01770472931339 44 2.78303949915474 0.481544689067003 0.750117416516519 "Scottsdale" "AZ" 33.7268108 -111.8530558
"2655" "kIFYMeaYAQ44wQVQSO2qqA" "Fugu" 42 2.81685406308634 44 3.09863203426463 86 2.96101953671244 0.227118153343186 0.630809263604474 "Madison" "WI" 43.0743859 -89.3936216
"2656" "KIgkwPEOxbfdeCk0ltycOQ" "Maria Maria" 69 2.09909667588448 26 2.47446874615223 95 2.20183008458934 0.177434204499548 0.590269599164454 "Tempe" "AZ" 33.4329724 -111.9043028
"2657" "KIn7cdF9NCjhYF6SfFFUVQ" "French Market Buffet" 71 2.46867973802288 105 2.48485505660879 176 2.47832978604288 0.924907825598383 0.843248454601849 "Las Vegas" "NV" 36.1031392756 -115.201692581
"2658" "Kj2SCzhHuULRdTKg6Y2aeg" "Betty's Nosh" 88 2.38166404741402 37 2.61229521702589 125 2.44993087361913 0.328752027944853 0.697226260652192 "Glendale" "AZ" 33.6666984 -112.2018361
"2659" "kJfT-kJUHQ-gxq0fhu4vdg" "District One Kitchen & Bar" 97 3.31991013631417 39 3.38694563114853 136 3.33913355027402 0.722604639565899 0.813661098987329 "Las Vegas" "NV" 36.128083 -115.224558
"2660" "KJK7ihnpTeHXOy9rxORpGQ" "Pinot Brasserie" 102 2.63366844115819 32 2.94244938542612 134 2.7074071741177 0.206586252595216 0.617206358397378 "Las Vegas" "NV" 36.121792 -115.169553
"2661" "kjNQIbcVxCcZJFpTUYvE9w" "Waffles Cafe" 59 3.31379652396341 44 3.17886971289535 103 3.2561578862256 0.5142472601574 0.763690125701881 "Las Vegas" "NV" 36.2777245045 -115.287700295
"2662" "KJnVuzpveyDrHARVNZaYVg" "Hooters Casino Hotel" 377 1.68180419323252 265 1.75429826342348 642 1.71172775803097 0.464067455930074 0.746077513365827 "Las Vegas" "NV" 36.0998077393 -115.167503357
"2663" "KjymOs12Mpy0Kd54b7T9MA" "Olives" 583 3.06621821117654 276 3.07456229618589 859 3.06889919774532 0.915737875423481 0.843070333930822 "Las Vegas" "NV" 36.111978 -115.17698
"2664" "KJzbxY4NJir2JTyf2ZpyuA" "Ichiban Sichuan" 43 2.83382471493941 51 3.2561609542497 94 3.06296458945882 0.0704058933772826 0.442858076460368 "Madison" "WI" 43.060635 -89.40113
"2665" "kjZJsF1juY_pTOw_A8Ve6w" "Chili's Grill & Bar Catering" 18 2.45368238166204 10 1.84728350874792 28 2.23711135562128 0.234772238072762 0.634142314975001 "Phoenix" "AZ" 33.5092616 -112.0376214
"2666" "kK4AzZ0YWI-U2G-paAL7Fg" "Crust Pizza and Wine Cafe" 103 3.13116868105669 62 3.27366247839707 165 3.1847118049058 0.42181146238539 0.735486799050924 "Scottsdale" "AZ" 33.5381018 -111.9085143
"2667" "kK_8YUQlBX8l05eblLgBeg" "Sumo Sushi 2" 106 2.89386250610904 52 2.56221981319531 158 2.78471427806148 0.199155289801502 0.612051560334841 "Las Vegas" "NV" 36.0555607 -115.2827383
"2668" "kKcniirsMqUd_x0pZEGcWA" "T&T - Tacos and Tequila" 222 2.44823159030374 138 2.48082109351147 360 2.46072423320004 0.804958775787336 0.827811290801075 "Las Vegas" "NV" 36.0970140729 -115.175894613
"2669" "KkdkWeTMN8q-xpWD0ckx1Q" "Shanghai Buffet" 26 2.78541579724248 31 2.17086047479203 57 2.45118395520802 0.110248395134068 0.500222199539648 "Phoenix" "AZ" 33.6391367 -112.1492386
"2670" "kkJjyRQHnFYojucX1XrV8Q" "Vintage Brewing Co." 61 2.85075329969919 65 2.89121857275459 126 2.8716282421484 0.843732299384585 0.83338933906606 "Madison" "WI" 43.0510005 -89.4737923
"2671" "KKNaAQNJmJI6bKxycsuSZw" "Jim's Burros" 11 2.98844555441769 17 1.84355693109137 28 2.29333460454099 0.0742519622178034 0.451860753727732 "Queen Creek" "AZ" 33.2490584 -111.5723947
"2672" "KlAARyLySLdoyT8QxJFSIg" "The Prime Rib Loft" 64 2.63883975272851 32 2.65530335599429 96 2.64432762048377 0.944623330384141 0.845823405539417 "Las Vegas" "NV" 36.1009919 -115.2016043
"2673" "KLaxBc83JnxyGf7GP7enYA" "Greekfest Restaurant" 28 2.81345550076442 14 3.21642599252065 42 2.94777899801649 0.363104425990613 0.708405770984884 "Phoenix" "AZ" 33.510225 -112.0394
"2674" "klCQ1ytgmCgJ1KvlR5Y0_w" "GreenMix" 25 3.18260127166608 35 3.03749942260329 60 3.09795852637945 0.628211204943415 0.791242209087084 "Phoenix" "AZ" 33.3778513 -112.0361195
"2675" "Kle8p08OShKRw5zwH4R1Gg" "Vic & Anthony's Steakhouse" 201 3.64948883474832 46 3.57249002500267 247 3.63514897544346 0.623719105863394 0.791242209087084 "Las Vegas" "NV" 36.17062 -115.144668
"2676" "KleJUKZjGFFhybrcpZIyHQ" "Bryan's Black Mountain Barbeque" 55 3.50933639717274 98 3.40422209177388 153 3.44200827998916 0.504651178618094 0.758095394138257 "Cave Creek" "AZ" 33.832656 -111.948576
"2677" "km3g-wDO2KfhfnTvJrLJig" "Papaya Thai Restaurant" 56 1.86834402670817 42 1.85954969450903 98 1.86457502719425 0.977578220043142 0.852754492392891 "Tempe" "AZ" 33.4074267 -111.9099123
"2678" "Kma0nPwuWfqelROxRIwLRw" "On the Border Mexican Grill & Cantina" 59 1.52228728916932 22 1.6636932511739 81 1.56069384675081 0.665426922865082 0.803664989067824 "Las Vegas" "NV" 36.264515 -115.2566567
"2679" "kN8792XEJfCtpD5GJLmI6g" "NYPD Pizza" 23 3.3323789337118 25 3.00966744500163 48 3.16430003334192 0.316941308533218 0.695448876338019 "Surprise" "AZ" 33.64032 -112.361552
"2680" "kNGWOprBFnteCQUGpLnM8A" "Firehouse Subs" 20 3.26371420995451 33 3.1381147750388 53 3.18551078821454 0.681077778978996 0.806521859680348 "Las Vegas" "NV" 36.0786511 -115.2417425
"2681" "knLSows1coxal0jKtFGl8Q" "Alexis Family Restaurant" 18 1.9824571198209 10 2.86440567069007 28 2.29743874513132 0.0463710380285682 0.388285710095542 "Phoenix" "AZ" 33.6545842 -112.1000653
"2682" "KnLsrf4P9GkWYLNRQLUgsA" "Gordas Baja Taco" 14 3.80260126910858 25 3.47386237243965 39 3.59187120714132 0.106412163662969 0.494473876787542 "Phoenix" "AZ" 33.3925242971 -112.132236958
"2683" "kNnk3xy9eb4ym8nljQUGlA" "Chase's Diner" 41 2.91470242512999 19 2.5753080542801 60 2.80722754102752 0.334194176725681 0.697226260652192 "Chandler" "AZ" 33.3358289 -111.859503
"2684" "knx2oH7ORKVmamFlqdk9Xw" "Johnny Rockets" 21 2.03946565848284 18 2.53883585002294 39 2.26994420842442 0.22913880069693 0.633592630407822 "Las Vegas" "NV" 36.116349 -115.172121
"2685" "KO9CpaSPOoqm0iCWm5scmg" "Sandwich Club" 34 3.43507526746958 26 2.95354728792115 60 3.22641314299859 0.0417867795013573 0.375503721694512 "Scottsdale" "AZ" 33.494238 -111.926461
"2686" "kOh8ZHf8CkFQCwyfDvVJTA" "5 & Diner" 33 2.77524672371271 17 2.31788336936799 50 2.61974318323551 0.220783037477369 0.627315659330868 "Scottsdale" "AZ" 33.53814 -111.885036
"2687" "KoIRdcIfh3XWxiCeV1BDmA" "Cien Agaves Tacos & Tequila" 131 2.68223967405239 114 2.82764906462844 245 2.749899553749 0.332692552902495 0.697226260652192 "Scottsdale" "AZ" 33.4942939 -111.925316
"2688" "kOK_pWG5OkrBDyxESWPmqA" "Rush Street Pizzeria" 19 2.99294665743363 20 3.12296675166114 39 3.05962362883236 0.744685608018548 0.821109474950866 "Chandler" "AZ" 33.219015319 -111.791210175
"2689" "KOOtk3mhxPoJtjGGtP54qQ" "The Sushi" 60 2.64337615850547 34 2.76242035806269 94 2.68643469877085 0.68292200601731 0.806521859680348 "Las Vegas" "NV" 36.1979578 -115.2793938
"2690" "koRLvzIl-4fCybOIdk56jA" "Louisianne's Etc" 29 3.17315184433309 22 3.0618283713298 51 3.12512995401795 0.723877916777466 0.814299199277891 "Middleton" "WI" 43.0955526 -89.5110574
"2691" "Kp7FuOK-vb1ufpCsTU14eQ" "Lychee Inn" 10 3.71985513359502 11 2.46301674413972 21 3.06151121530891 0.0211421661678179 0.310585584834899 "Tempe" "AZ" 33.3783141 -111.9223494
"2692" "KpCKaIDZ1m4bQj2ur3olfg" "Pacific Seafood Buffet" 49 2.86112774962046 80 2.71393646599016 129 2.76984633341562 0.512955439552769 0.763301982370724 "Chandler" "AZ" 33.351583 -111.842255
"2693" "KPoTixdjoJxSqRSEApSAGg" "Wild Thaiger" 165 2.89001907812618 95 3.16971735764156 260 2.99221652641065 0.0447318745744854 0.385470167092451 "Phoenix" "AZ" 33.4779339657 -112.073523642
"2694" "kq9w4jj-DsiXyYT5kYnLpQ" "Rookies Neighborhood Sports Grill" 15 2.21936122880713 10 1.86835693883056 25 2.0789595128165 0.541237910064874 0.768661436169605 "Anthem" "AZ" 33.868744 -112.138729
"2695" "kqGbGsG2p6Y3vkplCKyE9g" "Habanero's Mexican Grill" 86 3.28481290535169 86 3.19686273439504 172 3.24083781987337 0.570932203851922 0.776982371949223 "Scottsdale" "AZ" 33.6212748487 -111.899064354
"2696" "kr3EFhoSwbJPrL_e_RD39g" "Blue Hound Kitchen & Cocktails" 124 2.7270465671377 64 2.97237715291384 188 2.81056336229554 0.186873292736631 0.597538278764574 "Phoenix" "AZ" 33.4473356 -112.0734239
"2697" "kR92Dbu3jwrODAhATsZ_3g" "Taco y Taco" 97 3.6479875592323 110 3.58604186121297 207 3.61506955545391 0.622300359394475 0.791242209087084 "Las Vegas" "NV" 36.1004618 -115.0998341
